kmod-30.tar.xz,https://www.kernel.org/pub/linux/utils/kernel/kmod/kmod-30.tar.xz,85202f0740a75eb52f2163c776f9b564
less-590.tar.gz,https://www.greenwoodsoftware.com/less/less-590.tar.gz,f029087448357812fba450091a1172ab
lfs-bootscripts-20220723.tar.xz,https://www.linuxfromscratch.org/lfs/downloads/11.2/lfs-bootscripts-20220723.tar.xz,74884d0d91616f843599c99a333666da
libcap-2.65.tar.xz,https://www.kernel.org/pub/linux/libs/security/linux-privs/libcap2/libcap-2.65.tar.xz,3543e753dd941255c4def6cc67a462bb
libffi-3.4.2.tar.gz,https://github.com/libffi/libffi/releases/download/v3.4.2/libffi-3.4.2.tar.gz,294b921e6cf9ab0fbaea4b639f8fdbe8
libpipeline-1.5.6.tar.gz,https://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.6.tar.gz,829c9ba46382b0b3e12dd11fcbc1bb27
libtool-2.4.7.tar.xz,https://ftp.gnu.org/gnu/libtool/libtool-2.4.7.tar.xz,2fc0b6ddcd66a89ed6e45db28fa44232
linux-5.19.2.tar.xz,https://www.kernel.org/pub/linux/kernel/v5.x/linux-5.19.2.tar.xz,391274e2e49a881403b0ff2e0712bf82
m4-1.4.19.tar.xz,https://ftp.gnu.org/gnu/m4/m4-1.4.19.tar.xz,0d90823e1426f1da2fd872df0311298d
make-4.3.tar.gz,https://ftp.gnu.org/gnu/make/make-4.3.tar.gz,fc7a67ea86ace13195b0bce683fd4469
man-db-2.10.2.tar.xz,https://download.savannah.gnu.org/releases/man-db/man-db-2.10.2.tar.xz,e327f7af3786d15e5851658ae7ef47ed
man-pages-5.13.tar.xz,https://www.kernel.org/pub/linux/docs/man-pages/man-pages-5.13.tar.xz,3ac24e8c6fae26b801cb87ceb63c0a30
meson-0.63.1.tar.gz,https://github.com/mesonbuild/meson/releases/download/0.63.1/meson-0.63.1.tar.gz,078e59d11a72b74c3bd78cb8205e9ed7
mpc-1.2.1.tar.gz,https://ftp.gnu.org/gnu/mpc/mpc-1.2.1.tar.gz,9f16c976c25bb0f76b50be749cd7a3a8
mpfr-4.1.0.tar.xz,https://ftp.gnu.org/gnu/mpfr/mpfr-4.1.0.tar.xz,bdd3d5efba9c17da8d83a35ec552baef
ncurses-6.3.tar.gz,https://invisible-mirror.net/archives/ncurses/ncurses-6.3.tar.gz,a2736befde5fee7d2b7eb45eb281cdbe
ninja-1.11.0.tar.gz,https://github.com/ninja-build/ninja/archive/v1.11.0/ninja-1.11.0.tar.gz,7d1a1a2f5cdc06795b3054df5c17d5ef
openssl-3.0.5.tar.gz,https://www.openssl.org/source/openssl-3.0.5.tar.gz,163bb3e58c143793d1dc6a6ec7d185d5
patch-2.7.6.tar.xz,https://ftp.gnu.org/gnu/patch/patch-2.7.6.tar.xz,78ad9937e4caadcba1526ef1853730d5
perl-5.36.0.tar.xz,https://www.cpan.org/src/5.0/perl-5.36.0.tar.xz,826e42da130011699172fd655e49cfa2
pkg-config-0.29.2.tar.gz,https://pkg-config.freedesktop.org/releases/pkg-config-0.29.2.tar.gz,f6e931e319531b736fadc017f470e68a
procps-ng-4.0.0.tar.xz,https://sourceforge.net/projects/procps-ng/files/Production/procps-ng-4.0.0.tar.xz,eedf93f2f6083afb7abf72188018e1e5
psmisc-23.5.tar.xz,https://sourceforge.net/projects/psmisc/files/psmisc/psmisc-23.5.tar.xz,014f0b5d5ab32478a2c57812ad01e1fb
Python-3.10.6.tar.xz,https://www.python.org/ftp/python/3.10.6/Python-3.10.6.tar.xz,afc7e14f7118d10d1ba95ae8e2134bf0
python-3.10.6-docs-html.tar.bz2,https://www.python.org/ftp/python/doc/3.10.6/python-3.10.6-docs-html.tar.bz2,8f32c4f4f0b18ec56e8b3822bbaeb017
readline-8.1.2.tar.gz,https://ftp.gnu.org/gnu/readline/readline-8.1.2.tar.gz,12819fa739a78a6172400f399ab34f81
